"IDalt","Buffer","MeanDist","MedianDist","NumLines","TotalLength_m","Notes"
2845,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2865,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2894,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2926,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2955,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2959,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2975,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2978,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2988,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
3008,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
3024,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
3076,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
3155,"5km",4089.77126734038,4128.94574295926,39,61097,"Full group used"
3156,"5km",4089.77126734038,4128.94574295926,39,61097,"Full group used"
3157,"5km",4089.77126734038,4128.94574295926,39,61097,"Full group used"
3385,"5km",3362.07104681329,3635.72809487016,17,34137,"Full group used"
3433,"5km",3362.07104681329,3635.72809487016,17,34137,"Full group used"
799,"5km",3936.04428356134,3917.66281161061,48,103271,"Full group used"
3541,"5km",2874.55559309177,2494.9024239438,15,77496,"Full group used"
3542,"5km",2874.55559309177,2494.9024239438,15,77496,"Full group used"
3543,"5km",2874.55559309177,2494.9024239438,15,77496,"Full group used"
3579,"5km",2869.19857539146,2494.9024239438,15,77496,"Full group used"
3580,"5km",2869.19857539146,2494.9024239438,15,77496,"Full group used"
3538,"5km",3667.65858178476,3755.9463050744,8,67750,"Full group used"
3539,"5km",3667.65858178476,3755.9463050744,8,67750,"Full group used"
3540,"5km",3667.65858178476,3755.9463050744,8,67750,"Full group used"
3581,"5km",3675.75690545074,3755.9463050744,8,67750,"Full group used"
3582,"5km",3675.75690545074,3755.9463050744,8,67750,"Full group used"
720,"5km",4213.25940025596,4172.69096812043,59,106336,"Full group used"
722,"5km",4213.25940025596,4172.69096812043,59,106336,"Full group used"
658,"5km",4250.65494579787,4263.6286103983,53,108370,"Full group used"
662,"5km",4250.65494579787,4263.6286103983,53,108370,"Full group used"
2290,"5km",4250.65494579787,4263.6286103983,53,108370,"Full group used"
117,"5km",3447.82900295459,2922.59730160965,16,103753,"Full group used"
1212,"5km",3754.2084901146,3469.75802796574,38,103270,"Full group used"
514,"5km",3675.21186849417,3523.43623629449,66,132212,"Full group used"
2534,"5km",3769.45507297595,3800.10524592576,14,65774,"Full group used"
4075,"5km",3110.17696139128,2637.13603071628,10,68914,"Full group used"
4148,"5km",3613.01181299323,3705.13119842179,154,118066,"Full group used"
4087,"5km",3596.08200575874,3655.76596468241,67,109555,"Full group used"
4063,"5km",3820.9585838469,3779.40596814426,53,115614,"Full group used"
4064,"5km",3820.9585838469,3779.40596814426,53,115614,"Full group used"
4065,"5km",3906.03732958585,3897.17740943401,117,118388,"Full group used"
689,"5km",3974.65242501742,3953.42650448279,101,132173,"Full group used"
2149,"5km",3974.65242501742,3953.42650448279,101,132173,"Full group used"
3514,"5km",4298.3921614149,4265.82568968228,73,132326,"Full group used"
3515,"5km",4298.3921614149,4265.82568968228,73,132326,"Full group used"
3516,"5km",4298.3921614149,4265.82568968228,73,132326,"Full group used"
3590,"5km",4297.73676938121,4265.82568968228,73,132326,"Full group used"
3591,"5km",4297.73676938121,4265.82568968228,73,132326,"Full group used"
4025,"5km",3762.42058384809,3052.7368990596,46,98952,"Full group used"
3605,"5km",3589.15199982254,3398.98332488552,72,105926,"Full group used"
3606,"5km",3589.15199982254,3398.98332488552,72,105926,"Full group used"
3528,"5km",3556.05491049334,3352.24524067424,50,99599,"Full group used"
3529,"5km",3556.05491049334,3352.24524067424,50,99599,"Full group used"
3626,"5km",3557.25583059538,3352.24524067424,50,99599,"Full group used"
3627,"5km",3557.25583059538,3352.24524067424,50,99599,"Full group used"
4066,"5km",3562.31961468706,3520.5764597826,131,113542,"Full group used"
4067,"5km",3562.31961468706,3520.5764597826,131,113542,"Full group used"
4153,"5km",4246.43144824615,4184.8471662068,116,149692,"Full group used"
3486,"5km",3917.59789231889,3873.06794635625,86,130774,"Full group used"
4150,"5km",3815.55955016053,3789.89928069265,87,116492,"Full group used"
3487,"5km",4130.98887314264,4074.73541840732,87,122628,"Full group used"
3488,"5km",4130.98887314264,4074.73541840732,87,122628,"Full group used"
3489,"5km",4130.98887314264,4074.73541840732,87,122628,"Full group used"
3490,"5km",4130.98887314264,4074.73541840732,87,122628,"Full group used"
3483,"5km",3545.11535813595,3387.5104413966,47,94371,"Full group used"
3484,"5km",3545.11535813595,3387.5104413966,47,94371,"Full group used"
3485,"5km",3545.11535813595,3387.5104413966,47,94371,"Full group used"
3597,"5km",3549.01444938145,3387.5104413966,47,94371,"Full group used"
3598,"5km",3549.01444938145,3387.5104413966,47,94371,"Full group used"
3599,"5km",3549.01444938145,3387.5104413966,47,94371,"Full group used"
3607,"5km",4130.94965625724,4073.55918851498,87,122628,"Full group used"
3608,"5km",4130.94965625724,4073.55918851498,87,122628,"Full group used"
3609,"5km",4130.94965625724,4073.55918851498,87,122628,"Full group used"
3631,"5km",3916.99943068601,3868.75466650075,86,130774,"Full group used"
3603,"5km",3524.32900352487,3343.61457082983,61,107972,"Full group used"
3604,"5km",3524.32900352487,3343.61457082983,61,107972,"Full group used"
3491,"5km",3763.0097431756,3680.967195656,59,125182,"Full group used"
3492,"5km",3763.0097431756,3680.967195656,59,125182,"Full group used"
3496,"5km",3869.18284676634,3811.69539269322,85,130243,"Full group used"
3493,"5km",4199.01523361889,4293.78488417884,79,125378,"Full group used"
3494,"5km",4199.01523361889,4293.78488417884,79,125378,"Full group used"
3495,"5km",4199.01523361889,4293.78488417884,79,125378,"Full group used"
3530,"5km",3871.05241726631,3683.70774194189,71,122222,"Full group used"
3531,"5km",3871.05241726631,3683.70774194189,71,122222,"Full group used"
3497,"5km",3278.08889420041,2913.48867043057,34,107893,"Full group used"
3498,"5km",3278.08889420041,2913.48867043057,34,107893,"Full group used"
3499,"5km",3278.08889420041,2913.48867043057,34,107893,"Full group used"
3500,"5km",3278.08889420041,2913.48867043057,34,107893,"Full group used"
3612,"5km",3830.42027363041,3652.83742689387,70,122025,"Full group used"
3614,"5km",3830.42027363041,3652.83742689387,70,122025,"Full group used"
3628,"5km",3278.24273579646,2913.48867043057,34,107893,"Full group used"
3629,"5km",3278.24273579646,2913.48867043057,34,107893,"Full group used"
3630,"5km",3278.24273579646,2913.48867043057,34,107893,"Full group used"
4011,"5km",3871.5833659888,3731.36124008824,52,102625,"Full group used"
4024,"5km",3762.42058384809,3052.7368990596,46,98952,"Full group used"
4068,"5km",3762.42058384809,3052.7368990596,46,98952,"Full group used"
4069,"5km",3762.42058384809,3052.7368990596,46,98952,"Full group used"
4151,"5km",4454.37932146962,4531.29559458704,16,99098,"Full group used"
4159,"5km",3138.9035474782,3124.81829555588,15,59901,"Full group used"
4147,"5km",2619.13882333893,2776.75097922763,9,54784,"Full group used"
4029,"5km",3301.31342847392,3431.07149374627,16,96758,"Full group used"
4030,"5km",3301.31342847392,3431.07149374627,16,96758,"Full group used"
4091,"5km",3301.31342847392,3431.07149374627,16,96758,"Full group used"
4092,"5km",3301.31342847392,3431.07149374627,16,96758,"Full group used"
4022,"5km",3924.64545198141,3799.41113894214,35,71175,"Full group used"
4023,"5km",3924.64545198141,3799.41113894214,35,71175,"Full group used"
4085,"5km",3924.64545198141,3799.41113894214,35,71175,"Full group used"
4086,"5km",3924.64545198141,3799.41113894214,35,71175,"Full group used"
4169,"5km",3924.64545198141,3799.41113894214,35,71175,"Full group used"
4033,"5km",2934.7328289218,2656.58229286423,16,80566,"Full group used"
4034,"5km",2934.7328289218,2656.58229286423,16,80566,"Full group used"
4035,"5km",2778.94806449087,3013.52087312565,16,81963,"Full group used"
4112,"5km",2778.94806449087,3013.52087312565,16,81963,"Full group used"
4113,"5km",2778.94806449087,3013.52087312565,16,81963,"Full group used"
1966,"5km",2948.32369777059,3012.1160168502,16,67142,"Full group used"
3596,"5km",3803.56903075775,3659.59458947992,64,106950,"Full group used"
4026,"5km",2679.64582949412,3085.41488347275,16,65039,"Full group used"
4027,"5km",2679.64582949412,3085.41488347275,16,65039,"Full group used"
4028,"5km",2679.64582949412,3085.41488347275,16,65039,"Full group used"
4021,"5km",3563.50673853203,3536.54558816238,41,90325,"Full group used"
4020,"5km",3273.0755174612,2624.11403265602,23,67719,"Full group used"
4088,"5km",3273.0755174612,2624.11403265602,23,67719,"Full group used"
4116,"5km",4221.17323991488,3997.0954337784,17,70973,"Full group used"
4126,"5km",3563.50673853203,3536.54558816238,41,90325,"Full group used"
4127,"5km",3563.50673853203,3536.54558816238,41,90325,"Full group used"
4130,"5km",2679.64582949412,3085.41488347275,16,65039,"Full group used"
4131,"5km",2679.64582949412,3085.41488347275,16,65039,"Full group used"
4141,"5km",3698.65706880637,3636.75639866017,31,86846,"Full group used"
4165,"5km",4221.17323991488,3997.0954337784,17,70973,"Full group used"
4170,"5km",2778.94806449087,3013.52087312565,16,81963,"Full group used"
3613,"5km",3830.42027363041,3652.83742689387,70,122025,"Full group used"
4037,"5km",2955.80629212572,2786.27527737222,23,78504,"Full group used"
4038,"5km",2955.80629212572,2786.27527737222,23,78504,"Full group used"
4072,"5km",2955.80629212572,2786.27527737222,23,78504,"Full group used"
4073,"5km",2955.80629212572,2786.27527737222,23,78504,"Full group used"
4074,"5km",2955.80629212572,2786.27527737222,23,78504,"Full group used"
4083,"5km",2934.75024260896,2656.58229286423,16,80566,"Full group used"
4084,"5km",2934.75024260896,2656.58229286423,16,80566,"Full group used"
4142,"5km",3288.35426124415,3227.32066912898,30,72592,"Full group used"
94,"5km",3963.42565636078,3838.32590374614,62,112883,"Full group used"
3535,"5km",3852.32461809766,3724.35119397084,50,124859,"Full group used"
3536,"5km",3852.32461809766,3724.35119397084,50,124859,"Full group used"
3537,"5km",3852.32461809766,3724.35119397084,50,124859,"Full group used"
3615,"5km",3851.86356132601,3724.35119397084,50,124859,"Full group used"
3532,"5km",3823.90191617223,3881.24303593978,61,110574,"Full group used"
3533,"5km",3823.90191617223,3881.24303593978,61,110574,"Full group used"
3534,"5km",3823.90191617223,3881.24303593978,61,110574,"Full group used"
3592,"5km",3823.96512998391,3881.24303593978,61,110574,"Full group used"
4154,"5km",3739.47313611039,3574.63846724928,98,119866,"Full group used"
4168,"5km",2934.75024260896,2656.58229286423,16,80566,"Full group used"
4036,"5km",4300.77438102414,4730.25562383041,26,84331,"Full group used"
2064,"5km",3677.21206340837,3508.23279428948,23,93095,"Full group used"
4041,"5km",3670.55559963569,3859.35718606805,31,85802,"Full group used"
755,"5km",2435.42245982544,2247.79829103346,53,89863,"Full group used"
4143,"5km",4447.03045602656,4524.80934509367,27,62155,"Full group used"
4049,"5km",3742.69594854734,3746.44335261417,23,93406,"Full group used"
4103,"5km",3742.6923435529,3746.44335261417,23,93406,"Full group used"
4104,"5km",3742.6923435529,3746.44335261417,23,93406,"Full group used"
4105,"5km",3742.6923435529,3746.44335261417,23,93406,"Full group used"
4123,"5km",4300.72214990405,4730.25562383041,26,84331,"Full group used"
4124,"5km",4300.72214990405,4730.25562383041,26,84331,"Full group used"
4125,"5km",4300.72214990405,4730.25562383041,26,84331,"Full group used"
4132,"5km",3670.50873420357,3859.35718606805,31,85802,"Full group used"
4136,"5km",3614.35657051193,2932.15115691271,15,81813,"Full group used"
4164,"5km",3870.50420215998,3786.48491403981,22,100375,"Full group used"
4171,"5km",3831.91941967518,3646.22818270755,37,93824,"Full group used"
2535,"5km",3144.00216905145,2390.0141374596,13,79072,"Full group used"
573,"5km",3001.32386702611,2579.63401935934,7,38156,"Full group used"
446,"5km",3497.32295252846,3360.34602408246,57,76189,"Full group used"
57,"5km",3586.0095400953,3488.87249631891,61,128636,"Full group used"
998,"5km",3653.27258227753,3466.48509051467,19,68732,"Full group used"
4122,"5km",3630.34840012877,3393.55032973376,18,81024,"Full group used"
4155,"5km",3535.11075554816,3693.33284027678,22,89555,"Full group used"
4114,"5km",2455.37570294172,2493.43659526627,14,85673,"Full group used"
4115,"5km",2455.37570294172,2493.43659526627,14,85673,"Full group used"
4039,"5km",4083.15541229453,4448.18740021086,26,84663,"Full group used"
4040,"5km",4083.15541229453,4448.18740021086,26,84663,"Full group used"
4095,"5km",4083.21141959622,4448.18740021086,26,84663,"Full group used"
4149,"5km",2804.71646103737,2760.24913164251,40,101661,"Full group used"
4152,"5km",3524.25502164267,3403.41771037771,48,89805,"Full group used"
78,"5km",3826.56339424206,3735.48679186496,21,54610,"Full group used"
93,"5km",3826.56339424206,3735.48679186496,21,54610,"Full group used"
989,"5km",2708.61625774689,2782.89791511676,19,73315,"Full group used"
2645,"5km",2708.61625774689,2782.89791511676,19,73315,"Full group used"
2720,"5km",3751.31828779008,3619.80831498418,59,132195,"Full group used"
4102,"5km",3479.59829435422,3324.17883123563,59,118177,"Full group used"
4128,"5km",3657.03990316359,3492.81382311297,49,113425,"Full group used"
4129,"5km",3657.03990316359,3492.81382311297,49,113425,"Full group used"
4031,"5km",3623.54463156536,3627.84917991794,32,94449,"Full group used"
4032,"5km",3623.54463156536,3627.84917991794,32,94449,"Full group used"
2207,"5km",3826.56339424206,3735.48679186496,21,54610,"Full group used"
566,"5km",3055.25912386041,2968.65188773327,13,63744,"Full group used"
2704,"5km",3903.10866548296,3902.68922863154,23,83813,"Full group used"
4050,"5km",4323.67746336476,4524.80934509367,22,60834,"Full group used"
4051,"5km",4323.67746336476,4524.80934509367,22,60834,"Full group used"
4158,"5km",3984.2443242631,3805.15088754267,83,124267,"Full group used"
4044,"5km",3589.79285456994,3764.12879593371,28,84554,"Full group used"
4045,"5km",3589.79285456994,3764.12879593371,28,84554,"Full group used"
4046,"5km",4022.67948152254,3963.50804456135,112,142650,"Full group used"
3589,"5km",3135.0914610828,3187.84636505475,76,98729,"Full group used"
3635,"5km",3135.0914610828,3187.84636505475,76,98729,"Full group used"
3550,"5km",3220.04353767455,2130.88361917933,10,48127,"Full group used"
3551,"5km",3220.04353767455,2130.88361917933,10,48127,"Full group used"
3610,"5km",3222.51745131794,2130.88361917933,11,49244,"Full group used"
3611,"5km",3222.51745131794,2130.88361917933,11,49244,"Full group used"
3544,"5km",3527.90050843453,3498.77970481978,14,78858,"Full group used"
3545,"5km",3527.90050843453,3498.77970481978,14,78858,"Full group used"
3546,"5km",3527.90050843453,3498.77970481978,14,78858,"Full group used"
3547,"5km",3527.90050843453,3498.77970481978,14,78858,"Full group used"
3632,"5km",3528.48708141726,3498.77970481978,14,78858,"Full group used"
3633,"5km",3528.48708141726,3498.77970481978,14,78858,"Full group used"
3634,"5km",3528.48708141726,3498.77970481978,14,78858,"Full group used"
4140,"5km",4017.42110629794,3870.39553610096,72,131019,"Full group used"
4048,"5km",3867.00639058853,3867.8319522881,71,130885,"Full group used"
4077,"5km",3867.00639058853,3867.8319522881,71,130885,"Full group used"
4078,"5km",3867.00639058853,3867.8319522881,71,130885,"Full group used"
4089,"5km",3589.79285456994,3764.12879593371,28,84554,"Full group used"
